Timestamp,PM25,PM10,NO2,SO2,CO,Ozone,NH3,RH,WS,WD,City,AQI,AQI_Category,Month,Year
2024-07-22,14.16,24.85,24.28,7.46,0.43,16.23,22.49,94.31,0.75,97.71,Kolkata,30.35,Good,7,2024
2024-07-23,16.22,27.67,23.01,7.54,0.41,16.8,22.67,90.72,0.76,78.48,Kolkata,28.762500000000003,Good,7,2024
2024-07-24,19.26,31.62,22.67,8.01,0.47,17.59,25.72,85.99,0.51,206.08,Kolkata,32.1,Good,7,2024
2024-07-25,27.18,40.1,27.24,6.95,0.57,12.86,29.24,90.61,0.5,208.4,Kolkata,45.300000000000004,Good,7,2024
2024-07-26,18.32,43.9,27.85,7.34,0.46,15.23,28.81,86.69,1.12,77.32,Kolkata,43.9,Good,7,2024
2024-07-27,12.09,19.1,25.62,6.78,0.43,17.26,30.9,91.33,0.89,90.77,Kolkata,32.025,Good,7,2024
2024-07-28,11.08,20.4,24.6,6.86,0.24,14.69,31.79,90.3,0.87,77.37,Kolkata,30.75,Good,7,2024
2024-07-29,11.37,18.38,26.7,6.54,0.28,15.0,29.38,87.06,0.78,123.18,Kolkata,33.375,Good,7,2024
2024-07-30,15.34,24.33,27.84,7.15,0.43,17.08,30.79,90.35,0.54,189.39,Kolkata,34.8,Good,7,2024
2024-07-31,20.84,36.73,39.17,7.04,0.52,13.35,34.23,93.19,0.48,194.28,Kolkata,48.962500000000006,Good,7,2024
2024-08-01,18.94,35.59,34.63,7.32,0.47,11.92,28.14,97.66,0.68,242.74,Kolkata,43.2875,Good,8,2024
2024-08-02,18.57,35.44,31.31,6.73,0.42,14.11,19.83,93.5,0.8,210.55,Kolkata,39.137499999999996,Good,8,2024
2024-08-03,12.83,30.68,29.18,6.41,0.35,14.11,20.5,96.3,0.83,52.82,Kolkata,36.475,Good,8,2024
2024-08-04,17.09,37.98,27.78,6.93,0.38,14.35,19.53,89.72,0.57,119.51,Kolkata,37.98,Good,8,2024
2024-08-05,16.91,36.08,23.16,6.83,0.41,13.79,35.62,90.6,0.55,124.88,Kolkata,36.08,Good,8,2024
2024-08-06,23.93,42.63,13.63,6.66,0.47,15.37,55.6,92.65,0.51,125.67,Kolkata,42.63,Good,8,2024
2024-08-07,17.54,34.03,11.94,6.88,0.4,15.75,52.14,91.1,1.0,76.7,Kolkata,34.03,Good,8,2024
2024-08-08,17.77,35.03,9.48,7.22,0.42,14.38,44.41,90.78,0.81,83.97,Kolkata,35.03,Good,8,2024
2024-08-09,15.78,35.63,8.57,6.93,0.38,15.8,49.92,86.78,0.7,84.81,Kolkata,35.63,Good,8,2024
2024-08-10,21.75,40.01,9.84,6.34,0.47,14.48,52.51,94.65,0.51,99.23,Kolkata,40.01,Good,8,2024
2024-08-11,27.54,37.24,7.74,7.44,0.44,17.62,43.17,92.67,0.5,161.72,Kolkata,45.9,Good,8,2024
2024-08-12,24.08,36.25,10.29,6.91,0.43,18.27,41.13,84.44,0.53,156.11,Kolkata,40.13333333333333,Good,8,2024
2024-08-13,23.38,41.72,10.93,7.1,0.44,16.47,39.95,93.7,0.44,155.02,Kolkata,41.72,Good,8,2024
2024-08-14,33.93,50.51,15.56,7.29,0.62,13.21,43.6,89.74,0.5,177.86,Kolkata,57.419,Satisfactory,8,2024
2024-08-15,32.69,50.12,15.07,7.14,0.51,14.12,46.92,89.31,0.53,143.72,Kolkata,55.39366666666666,Satisfactory,8,2024
2024-08-16,23.63,42.81,11.89,6.72,0.59,10.71,40.49,95.02,0.51,172.32,Kolkata,42.81,Good,8,2024
2024-08-17,27.6,41.2,6.83,7.57,0.62,13.03,24.81,87.79,0.49,174.47,Kolkata,46.00000000000001,Good,8,2024
2024-08-18,19.89,36.36,7.1,7.35,0.41,10.68,25.47,95.14,0.83,199.67,Kolkata,36.36,Good,8,2024
2024-08-19,20.81,38.27,8.28,5.32,0.56,9.53,25.61,94.77,0.66,200.5,Kolkata,38.27,Good,8,2024
2024-08-20,23.83,51.61,7.44,3.0,0.59,10.1,25.06,94.47,0.44,200.53,Kolkata,52.577799999999996,Satisfactory,8,2024
2024-08-21,29.88,57.05,8.4,2.94,0.55,15.1,25.04,91.49,0.47,233.39,Kolkata,57.909,Satisfactory,8,2024
2024-08-22,25.94,55.17,7.15,2.97,0.53,17.56,25.05,82.7,0.47,214.19,Kolkata,56.0666,Satisfactory,8,2024
2024-08-23,10.35,40.76,6.75,2.78,0.54,10.64,26.71,73.23,0.43,155.93,Kolkata,40.76,Good,8,2024
2024-08-24,8.17,37.91,5.96,3.13,0.45,11.8,26.65,95.01,0.5,130.7,Kolkata,37.91,Good,8,2024
2024-08-25,17.17,52.34,5.94,3.11,0.53,8.21,26.71,95.31,0.47,190.06,Kolkata,53.293200000000006,Satisfactory,8,2024
2024-08-26,9.02,41.93,6.0,3.11,0.4,11.84,26.72,95.87,0.79,166.92,Kolkata,41.93,Good,8,2024
2024-08-27,9.47,33.31,5.89,3.06,0.4,12.27,27.31,95.13,0.68,105.78,Kolkata,33.31,Good,8,2024
2024-08-28,12.22,31.08,5.53,2.83,0.41,11.66,27.32,80.55,0.7,94.56,Kolkata,31.08,Good,8,2024
2024-08-29,12.22,33.66,5.65,3.25,0.39,10.74,27.47,82.45,0.75,143.74,Kolkata,33.66,Good,8,2024
2024-08-30,10.09,32.97,5.49,3.05,0.42,10.64,27.6,82.82,0.72,126.78,Kolkata,32.97,Good,8,2024
2024-08-31,7.75,29.0,5.39,3.2,0.34,13.59,27.95,82.81,1.04,80.27,Kolkata,29.0,Good,8,2024
2024-09-01,8.29,34.49,5.42,2.9,0.33,14.87,29.16,81.55,0.88,83.09,Kolkata,34.49,Good,9,2024
2024-09-02,8.64,32.38,5.38,3.15,0.34,14.46,29.0,78.7,0.8,76.92,Kolkata,32.38,Good,9,2024
2024-09-03,9.81,26.93,5.62,2.31,0.36,12.48,29.04,81.38,0.45,149.6,Kolkata,26.93,Good,9,2024
2024-09-04,15.14,26.84,5.23,35.92,0.37,14.73,28.06,80.49,0.38,170.32,Kolkata,44.900000000000006,Good,9,2024
2024-09-05,12.05,30.27,21.05,2.02,0.32,14.51,22.267934027777777,72.6,0.59,146.17,Kolkata,30.27,Good,9,2024
2024-09-06,14.83,27.84,19.79,2.24,0.4,15.33,40.41,73.53,0.77,119.19,Kolkata,27.84,Good,9,2024
2024-09-07,18.72,31.84,6.81,2.31,0.62,18.51,28.39,76.78,0.67,142.55,Kolkata,31.84,Good,9,2024
2024-09-08,9.77,23.32,11.64,12.77,0.24,14.59,31.38,84.06,1.16,70.36,Kolkata,23.32,Good,9,2024
2024-09-09,8.21,18.9,14.35,1.67,0.33,18.14,30.17,87.88,1.39,72.88,Kolkata,18.9,Good,9,2024
2024-09-10,10.59,19.98,19.17,2.19,0.32,20.77,29.49,85.77,1.07,83.83,Kolkata,23.962500000000002,Good,9,2024
2024-09-11,16.75,27.29,16.88,7.1,0.5,21.12,28.95,87.56,0.42,163.05,Kolkata,27.916666666666668,Good,9,2024
2024-09-12,25.66,37.4,21.03,4.04,0.49,12.59,32.09,92.61,0.65,207.87,Kolkata,42.766666666666666,Good,9,2024
2024-09-13,31.86,53.58,32.03,4.19,0.51,12.68,40.51,93.12,0.95,183.18,Kolkata,54.508399999999995,Satisfactory,9,2024
2024-09-14,11.09,37.38,29.94,4.26,0.45,13.11,39.3,98.8,1.2,165.54,Kolkata,37.425000000000004,Good,9,2024
2024-09-15,9.92,28.06,27.07,3.89,0.44,16.41,38.01,98.7,1.15,92.16,Kolkata,33.8375,Good,9,2024
2024-09-16,18.74,28.2,25.89,4.01,0.38,19.73,38.51,96.5,1.3,78.66,Kolkata,32.3625,Good,9,2024
2024-09-17,26.39,38.71,25.33,3.99,0.38,19.32,36.35,81.56,0.87,81.28,Kolkata,43.983333333333334,Good,9,2024
2024-09-18,24.69,34.38,25.83,4.03,0.51,13.87,36.14,77.93,0.47,155.81,Kolkata,41.150000000000006,Good,9,2024
2024-09-19,50.49,60.26,25.44,4.4,0.75,18.85,34.54,80.41,0.68,204.27,Kolkata,84.46700000000001,Satisfactory,9,2024
2024-09-20,54.27,70.84,40.34,4.38,0.74,19.5,50.36,76.65,0.65,176.86,Kolkata,90.641,Satisfactory,9,2024
2024-09-21,29.71,35.94,85.09,44.73,0.54,29.49,72.44,72.18,0.55,161.37,Kolkata,106.0391,Moderate,9,2024
2024-09-22,26.58,37.46,91.32,4.3,0.64,23.91,77.06,72.05,0.67,134.76,Kolkata,112.20679999999999,Moderate,9,2024
2024-09-23,37.95,46.11,85.4,3.98,0.66,16.75,78.3,83.82,0.49,164.96,Kolkata,106.346,Moderate,9,2024
2024-09-24,11.81,19.81,32.69,3.95,0.37,13.23,46.99,92.29,1.09,105.12,Kolkata,40.8625,Good,9,2024
2024-09-25,9.49,14.41,21.5,4.13,0.43,14.32,50.76,98.57,0.95,95.95,Kolkata,26.875,Good,9,2024
2024-09-26,9.25,14.72,25.52,4.35,0.46,14.82,38.96,98.66,0.81,113.08,Kolkata,31.9,Good,9,2024
2024-09-27,9.49,14.91,36.39,4.28,0.42,10.36,54.24,90.54,0.85,82.67,Kolkata,45.4875,Good,9,2024
2024-09-28,10.55,20.51,32.13,3.82,0.43,13.57,37.4,87.82,0.59,196.44,Kolkata,40.1625,Good,9,2024
2024-09-29,15.7,23.49,39.71,4.16,0.44,16.44,35.63,83.79,0.47,284.43,Kolkata,49.6375,Good,9,2024
2024-09-30,30.97,39.27,35.66,3.95,0.52,21.16,36.75,83.77,0.42,240.95,Kolkata,52.58433333333333,Satisfactory,9,2024
2024-10-01,41.91,61.52,31.71,3.71,0.69,19.41,37.68,80.16,0.6,215.59,Kolkata,70.453,Satisfactory,10,2024
2024-10-02,39.16,63.85,21.94,3.71,0.77,15.58,57.75,92.29,0.59,204.88,Kolkata,65.96133333333333,Satisfactory,10,2024
2024-10-03,41.67,59.79,24.09,3.88,0.72,18.12,78.05,91.37,0.51,190.05,Kolkata,70.061,Satisfactory,10,2024
2024-10-04,30.06,44.89,30.22,3.7,0.65,19.92,97.04,94.77,0.4,206.76,Kolkata,51.098,Satisfactory,10,2024
2024-10-05,26.78,43.82,12.06,4.05,0.78,14.42,32.99,93.77,0.47,169.64,Kolkata,44.63333333333334,Good,10,2024
2024-10-06,31.83,57.12,13.72,3.93,0.73,12.93,54.12,92.64,0.54,135.38,Kolkata,57.977599999999995,Satisfactory,10,2024
2024-10-07,15.15,31.95,28.29,3.34,0.44,10.37,81.01,86.33,0.5,126.08,Kolkata,35.3625,Good,10,2024
2024-10-08,15.4,33.73,23.13,3.97,0.57,10.19,64.32,86.68,0.48,173.96,Kolkata,33.73,Good,10,2024
2024-10-09,14.46,33.59,24.82,3.57,0.52,12.02,69.55,78.37,0.47,208.99,Kolkata,33.59,Good,10,2024
2024-10-10,12.27,27.39,10.6,4.04,0.43,15.06,18.67,79.76,0.4,244.38,Kolkata,27.39,Good,10,2024
2024-10-11,12.52,37.74,8.72,3.98,0.47,13.92,28.67,69.54,0.48,244.93,Kolkata,37.74,Good,10,2024
2024-10-12,15.01,35.29,11.12,3.57,0.51,15.11,35.33,73.03,0.46,228.05,Kolkata,35.29,Good,10,2024
2024-10-13,28.26,52.66,16.53,3.9,0.8,16.55,53.17,79.39,0.53,196.82,Kolkata,53.6068,Satisfactory,10,2024
2024-10-14,52.25,69.69,9.85,3.51,0.85,17.91,34.76,72.98,0.47,186.73,Kolkata,87.34166666666667,Satisfactory,10,2024
2024-10-15,58.43,82.04,20.56,3.33,0.9,21.15,10.8,85.86,0.45,195.67,Kolkata,97.43566666666666,Satisfactory,10,2024
2024-10-16,36.25,77.11,31.33,2.21,0.78,14.3,9.32,70.44,0.53,161.35,Kolkata,77.5678,Satisfactory,10,2024
2024-10-17,26.92,62.9,47.92,2.2,0.63,19.96,7.46,71.61,0.36,200.87,Kolkata,63.641999999999996,Satisfactory,10,2024
2024-10-18,13.43,43.37,47.56,2.72,0.57,16.45,16.62,65.13,0.48,179.4,Kolkata,60.261,Satisfactory,10,2024
2024-10-19,17.55,36.86,42.59,2.74,0.68,19.64,27.49,85.9,0.48,171.39,Kolkata,54.17275000000001,Satisfactory,10,2024
2024-10-20,37.58,65.68,48.02,2.96,0.8,36.4,42.43,85.9,0.6,158.12,Kolkata,66.3664,Satisfactory,10,2024
2024-10-21,40.35,73.24,35.07,3.43,0.73,30.8,43.77,85.9,0.57,176.01,Kolkata,73.7752,Satisfactory,10,2024
2024-10-22,32.58,68.28,62.01,4.99,0.73,27.71,50.62,85.9,0.58,181.53,Kolkata,77.96225,Satisfactory,10,2024
2024-10-23,25.1,55.0,30.66,4.38,0.61,22.18,44.53,85.9,0.91,92.8,Kolkata,55.9,Satisfactory,10,2024
2024-10-24,15.29,31.6,19.36,2.66,0.43,23.1,42.42,85.9,2.24,34.74,Kolkata,31.6,Good,10,2024
2024-10-25,19.11,36.04,31.93,2.65,0.46,41.46,44.62,85.9,1.78,58.55,Kolkata,41.46,Good,10,2024
2024-10-26,29.03,44.73,16.14,2.85,0.52,44.14,42.27,85.9,1.05,86.32,Kolkata,48.38333333333334,Good,10,2024
2024-10-27,28.76,43.0,10.42,2.86,0.48,27.14,40.65,85.9,0.63,138.56,Kolkata,47.93333333333334,Good,10,2024
2024-10-28,29.74,46.95,9.69,3.07,0.56,24.33,39.54,85.9,0.47,179.39,Kolkata,49.56666666666666,Good,10,2024
2024-10-29,30.89,49.32,15.2,4.97,0.5,27.35,38.68,62.49,0.46,212.33,Kolkata,52.45366666666667,Satisfactory,10,2024
2024-10-30,26.52,43.86,22.48,5.06,0.48,23.33,17.35,76.11,0.41,248.14,Kolkata,44.2,Good,10,2024
2024-10-31,25.11,45.85,22.42,4.45,0.51,24.04,17.16,69.97,0.46,244.57,Kolkata,45.85,Good,10,2024
2024-11-01,55.43,86.67,22.58,7.29,0.85,31.73,17.42,60.04,0.51,211.2,Kolkata,92.53566666666666,Satisfactory,11,2024
2024-11-02,129.5,173.45,22.42,7.26,1.02,32.76,17.06,53.25,0.5,194.41,Kolkata,308.2346153846154,Very Poor,11,2024
2024-11-03,84.2,114.18,22.2,8.23,0.82,37.26,17.32,51.37,0.52,202.05,Kolkata,180.86,Moderate,11,2024
2024-11-04,75.63,97.1,22.35,4.6,1.0,29.15,17.33,50.94,0.47,188.38,Kolkata,152.57899999999998,Moderate,11,2024
2024-11-05,67.72,93.97,22.02,5.22,0.7,31.25,18.15,48.61,0.59,172.97,Kolkata,126.476,Moderate,11,2024
2024-11-06,42.56,67.49,14.86,4.33,0.36,31.88,15.86,39.7,0.61,174.26,Kolkata,71.51466666666667,Satisfactory,11,2024
2024-11-07,43.68,85.33,21.97,6.28,0.41,36.94,17.11,36.57,0.53,196.23,Kolkata,85.6234,Satisfactory,11,2024
2024-11-08,33.54,69.3,24.16,5.43,0.29,34.52,20.83,43.71,0.53,167.38,Kolkata,69.914,Satisfactory,11,2024
2024-11-09,33.25,59.74,15.78,4.22,0.36,31.66,21.91,37.51,0.56,161.53,Kolkata,60.5452,Satisfactory,11,2024
2024-11-10,33.42,54.06,23.05,4.09,0.54,26.7,25.67,31.52,0.62,164.89,Kolkata,56.586000000000006,Satisfactory,11,2024
2024-11-11,28.02,49.87,21.53,3.7,0.41,30.99,24.35,40.56,0.59,154.04,Kolkata,49.87,Good,11,2024
2024-11-12,35.78,59.64,36.89,6.63,0.57,33.82,32.04,72.7,0.53,169.02,Kolkata,60.4472,Satisfactory,11,2024
2024-11-13,53.4,84.5,40.19,10.94,0.68,33.0,32.94,69.57,0.61,161.94,Kolkata,89.22,Satisfactory,11,2024
2024-11-14,77.11,117.19,33.97,7.5,0.7,49.7,29.93,69.14,0.55,169.53,Kolkata,157.463,Moderate,11,2024
2024-11-15,70.09,108.87,46.74,10.57,0.72,35.43,36.25,76.39,0.66,212.03,Kolkata,134.29700000000003,Moderate,11,2024
2024-11-16,64.35,105.61,39.15,12.34,0.73,41.73,32.51,79.08,0.69,197.79,Kolkata,115.35499999999998,Moderate,11,2024
2024-11-17,74.74,115.68,63.73,10.58,0.89,37.75,45.33,81.63,0.53,206.33,Kolkata,149.642,Moderate,11,2024
2024-11-18,72.42,108.54,70.26,10.44,0.88,36.97,61.11,84.24,0.55,196.07,Kolkata,141.986,Moderate,11,2024
2024-11-19,63.83,107.55,80.64,7.52,0.94,40.47,72.86,84.32,0.46,169.88,Kolkata,113.639,Moderate,11,2024
2024-11-20,66.31,113.3,79.13,11.31,1.01,25.45,72.08,82.17,0.48,199.05,Kolkata,121.82300000000001,Moderate,11,2024
2024-11-21,61.78,109.11,73.28,8.7,0.61,27.92,86.21,80.8,0.61,208.11,Kolkata,107.0126,Moderate,11,2024
2024-11-22,70.08,129.09,57.92,15.78,0.73,32.51,70.81,80.31,0.6,199.58,Kolkata,134.264,Moderate,11,2024
2024-11-23,77.35,133.35,35.93,14.1,1.06,34.82,51.93,85.9,0.51,191.79,Kolkata,158.255,Moderate,11,2024
2024-11-24,86.65,150.09,40.0,13.82,0.82,33.43,67.88,85.9,0.58,190.71,Kolkata,188.945,Moderate,11,2024
2024-11-25,102.83,156.4,48.85,19.21,1.01,37.51,68.61,62.04,0.52,182.93,Kolkata,243.339,Poor,11,2024
2024-11-26,101.73,160.91,41.64,11.4,1.17,40.13,76.41,67.2,0.5,172.65,Kolkata,239.709,Poor,11,2024
2024-11-27,78.65,131.98,46.14,9.71,1.23,23.81,102.91,66.32,0.59,156.7,Kolkata,162.54500000000002,Moderate,11,2024
2024-11-28,59.42,104.14,43.0,9.39,1.16,24.33,90.33,62.78,0.62,161.78,Kolkata,103.7324,Moderate,11,2024
2024-11-29,42.95,102.72,21.38,8.95,0.79,33.7,33.52,58.32,0.63,119.36,Kolkata,102.7952,Moderate,11,2024
2024-11-30,42.71,99.96,22.29,12.62,0.86,20.7,36.42,69.74,0.66,154.56,Kolkata,99.96079999999999,Satisfactory,11,2024
2024-12-01,40.03,94.1,21.49,11.37,0.92,28.61,32.37,62.16,0.65,150.68,Kolkata,94.21799999999999,Satisfactory,12,2024
2024-12-02,55.09,122.83,24.1,11.82,1.01,24.31,34.91,65.31,0.53,173.47,Kolkata,116.0678,Moderate,12,2024
2024-12-03,80.26,138.17,18.35,14.4,1.42,30.3,25.02,63.72,0.55,182.23,Kolkata,167.858,Moderate,12,2024
2024-12-04,84.14,139.71,32.2,9.78,1.6,38.61,34.33,65.77,0.56,161.34,Kolkata,180.66199999999998,Moderate,12,2024
2024-12-05,82.69,132.24,62.23,11.8,1.77,36.77,33.16,65.84,0.62,208.25,Kolkata,175.877,Moderate,12,2024
2024-12-06,55.37,108.43,85.1,13.66,1.07,34.22,38.63,66.95,0.51,201.55,Kolkata,106.5638,Moderate,12,2024
2024-12-07,43.86,94.43,77.81,10.37,1.11,41.42,39.08,70.55,0.53,185.8,Kolkata,97.31725,Satisfactory,12,2024
2024-12-08,52.47,105.18,71.94,11.98,1.17,53.7,36.58,71.35,0.51,186.09,Kolkata,104.4188,Moderate,12,2024
2024-12-09,62.7,104.92,55.54,8.31,0.92,49.42,31.75,70.34,0.56,137.03,Kolkata,109.91000000000001,Moderate,12,2024
2024-12-10,63.21,112.12,58.08,26.94,1.02,34.9,30.92,70.21,0.57,158.75,Kolkata,111.593,Moderate,12,2024
2024-12-11,67.88,106.39,80.53,12.54,1.25,27.26,38.54,77.65,0.55,198.02,Kolkata,127.00399999999999,Moderate,12,2024
2024-12-12,63.33,118.09,71.13,9.3,0.97,43.88,33.2,77.73,0.57,192.28,Kolkata,112.9394,Moderate,12,2024
2024-12-13,67.34,119.85,73.51,18.88,1.3,47.43,38.05,78.75,0.61,189.69,Kolkata,125.22200000000001,Moderate,12,2024
2024-12-14,61.68,133.45,62.08,16.6,1.27,54.96,36.79,79.36,0.61,178.5,Kolkata,123.077,Moderate,12,2024
2024-12-15,52.21,116.62,71.35,16.17,0.99,42.39,34.95,80.17,0.63,205.18,Kolkata,111.9692,Moderate,12,2024
2024-12-16,70.5,134.22,86.57,11.19,1.48,27.22,39.91,78.35,0.57,196.85,Kolkata,135.65,Moderate,12,2024
2024-12-17,72.73,137.65,86.3,13.31,1.55,30.8,38.77,73.19,0.56,196.46,Kolkata,143.00900000000001,Moderate,12,2024
2024-12-18,66.64,126.83,84.62,16.58,1.36,34.23,38.19,70.48,0.54,185.95,Kolkata,122.912,Moderate,12,2024
2024-12-19,53.36,115.88,81.98,11.17,1.73,29.39,45.52,72.14,0.61,164.24,Kolkata,111.4808,Moderate,12,2024
2024-12-20,61.22,118.37,69.78,7.26,1.57,28.6,42.78,70.28,0.53,172.9,Kolkata,113.1242,Moderate,12,2024
2024-12-21,48.91,91.85,42.06,4.56,1.02,10.86,29.47,78.61,0.43,194.62,Kolkata,92.01299999999999,Satisfactory,12,2024
2024-12-22,35.6,70.76,46.34,4.53,0.99,23.06,30.57,73.98,0.54,155.86,Kolkata,71.3448,Satisfactory,12,2024
2024-12-23,50.26,89.62,52.73,8.51,1.1,38.88,30.63,70.89,0.65,169.08,Kolkata,89.8276,Satisfactory,12,2024
2024-12-24,43.46,93.58,56.93,9.1,1.2,41.81,34.65,67.07,0.5,142.51,Kolkata,93.7084,Satisfactory,12,2024
2024-12-25,68.61,124.78,70.42,11.99,1.49,21.82,36.18,69.09,0.5,199.77,Kolkata,129.413,Moderate,12,2024
2024-12-26,61.98,125.11,61.63,14.73,1.19,36.42,32.56,64.97,0.61,150.48,Kolkata,117.5726,Moderate,12,2024
2024-12-27,58.03,116.57,66.01,13.66,1.49,39.89,36.58,69.11,0.64,174.96,Kolkata,111.9362,Moderate,12,2024
2024-12-28,68.73,125.24,77.74,13.41,1.82,30.48,44.16,70.9,0.57,207.62,Kolkata,129.80900000000003,Moderate,12,2024
2024-12-29,86.25,144.19,72.68,18.06,1.94,30.47,41.5,68.78,0.58,204.87,Kolkata,187.625,Moderate,12,2024
2024-12-30,56.22,101.55,55.75,14.06,1.15,32.61,30.64,66.36,0.54,171.18,Kolkata,102.023,Moderate,12,2024
2024-12-31,50.86,101.52,35.41,15.29,0.95,40.33,27.79,75.69,0.78,152.75,Kolkata,102.00319999999999,Moderate,12,2024
2023-01-01,91.48854166666666,144.02812500000002,11.08159722222222,9.014583333333333,0.6782291666666667,46.75843750000001,11.20173611111111,94.32940972222222,1.0972569444444444,106.28197916666666,Kolkata,205.9121875,Poor,1,2023
2023-01-02,76.64239130434783,120.09891304347826,14.177898550724636,6.270833333333334,0.7364583333333333,36.39739583333333,12.93876811594203,85.1184375,0.8341666666666666,133.3348263888889,Kolkata,155.91989130434783,Moderate,1,2023
2023-01-03,92.3875,149.87569444444446,15.427651515151512,6.521527777777778,0.9284375,28.06083333333333,12.474242424242425,95.61333333333332,0.7372916666666667,115.37239583333331,Kolkata,208.87875,Poor,1,2023
2023-01-04,75.04583333333333,126.41458333333333,15.895138888888887,8.238541666666666,0.6380208333333334,29.42427083333333,12.281944444444443,92.69774305555556,0.8113541666666667,90.14770833333334,Kolkata,150.65125,Moderate,1,2023
2023-01-05,87.40208333333334,144.23506944444443,7.253819444444445,11.683333333333332,0.7254513888888888,33.78211805555556,7.070486111111111,88.5670138888889,0.6431250000000001,150.05760416666666,Kolkata,191.426875,Moderate,1,2023
2023-01-06,82.7545138888889,137.359375,12.673913043478262,8.686742424242423,0.6336111111111111,29.523043478260867,10.906884057971014,83.50142361111111,0.9082638888888888,207.176875,Kolkata,176.08989583333334,Moderate,1,2023
2023-01-07,104.8795138888889,167.9,16.780555555555555,7.581944444444445,0.8729861111111111,37.58680555555556,13.360069444444443,84.96902777777778,0.7714236111111111,204.96253472222224,Kolkata,250.10239583333333,Poor,1,2023
2023-01-08,110.41180555555556,169.72118055555555,17.510069444444444,9.196527777777778,0.9773263888888888,41.52736111111111,14.214930555555556,82.75548611111111,0.6983333333333334,164.73663194444444,Kolkata,268.35895833333336,Poor,1,2023
2023-01-09,98.91014492753624,150.9623188405797,20.54021739130435,13.16123188405797,1.0130208333333333,33.905902777777776,13.836231884057971,82.1348611111111,0.5291666666666667,191.73260416666668,Kolkata,230.40347826086958,Poor,1,2023
2023-01-10,79.37916666666666,137.70902777777778,17.815,12.933333333333332,1.503263888888889,35.57805555555556,15.163541666666667,67.35954861111111,0.2053125,195.72076388888888,Kolkata,164.95125,Moderate,1,2023
2023-01-11,105.23090277777776,166.34305555555554,24.069927536231884,13.520486111111111,1.5251041666666667,41.81003472222222,14.501041666666666,66.47854166666666,0.2425,216.06708333333333,Kolkata,251.2619791666666,Poor,1,2023
2023-01-12,97.00416666666666,166.99479166666666,23.944444444444443,11.301388888888887,1.2026388888888888,37.32239583333333,13.943055555555556,70.24760416666668,0.2504166666666667,214.64697916666668,Kolkata,224.11374999999998,Poor,1,2023
2023-01-13,74.56736111111111,119.46458333333334,16.745833333333334,10.04963768115942,0.7330303030303029,39.89888888888889,13.361742424242424,93.82642361111112,0.2598611111111111,147.4710763888889,Kolkata,149.07229166666667,Moderate,1,2023
2023-01-14,39.93125,82.06527777777778,19.013541666666665,6.368055555555556,0.9322569444444444,26.499791666666667,12.054166666666667,95.43947916666669,0.2199305555555555,215.29003472222223,Kolkata,82.42397222222223,Satisfactory,1,2023
2023-01-15,58.754861111111104,116.45729166666666,17.78125,4.4875,0.9979861111111112,30.73381944444445,12.3875,88.61885416666667,0.3797916666666667,126.95232638888888,Kolkata,111.8618125,Moderate,1,2023
2023-01-16,57.26847826086957,121.57608695652172,19.40833333333333,6.407246376811594,0.7345833333333333,41.29888888888889,13.176984126984124,81.88878472222221,0.3419791666666666,121.19024305555556,Kolkata,115.24021739130434,Moderate,1,2023
2023-01-17,57.64270833333333,125.1375,17.273611111111112,4.720138888888889,0.8765625,46.59569444444444,12.874652777777778,84.87024305555555,0.4132291666666667,118.35256944444444,Kolkata,117.59075,Moderate,1,2023
2023-01-18,58.96319444444445,122.75798611111112,15.377083333333331,4.993402777777778,0.7259375,59.04659722222223,12.525694444444444,77.16850694444445,0.456736111111111,93.64336805555554,Kolkata,116.02027083333334,Moderate,1,2023
2023-01-19,73.425,149.78958333333335,20.431944444444444,7.767708333333334,1.0598958333333333,56.5284375,12.323611111111113,72.05604166666667,0.2705555555555555,123.85663194444446,Kolkata,145.30249999999998,Moderate,1,2023
2023-01-20,84.84375,168.20381944444446,23.05451388888889,7.929513888888889,1.6654513888888889,43.68288194444444,11.009375,74.50309027777779,0.2029861111111111,163.45947916666668,Kolkata,182.984375,Moderate,1,2023
2023-01-21,104.02083333333331,210.14375,19.695289855072463,8.292753623188405,2.3194565217391303,45.5043137254902,9.660869565217393,80.72277777777778,0.1958333333333333,174.02267361111112,Kolkata,247.26874999999993,Poor,1,2023
2023-01-22,91.5125,183.9263888888889,13.279513888888888,7.790972222222223,1.3832638888888888,30.60298611111111,7.938888888888889,85.09975694444445,0.2308333333333333,165.20569444444445,Kolkata,205.99125,Poor,1,2023
2023-01-23,67.88993055555555,129.92152777777778,9.787847222222222,8.318055555555555,1.1853472222222223,30.95658333333333,7.844097222222222,87.47989583333333,0.1855208333333333,204.39746527777777,Kolkata,127.03677083333332,Moderate,1,2023
2023-01-24,70.6530303030303,137.9344696969697,6.190579710144927,6.018840579710145,1.2452173913043478,23.40246527777778,7.935507246376811,92.48583333333332,0.2906597222222222,155.5746875,Kolkata,136.155,Moderate,1,2023
2023-01-25,68.85729166666667,131.95729166666666,5.90072463768116,11.791319444444444,1.2094444444444443,31.87826388888889,8.016666666666667,86.33993055555555,0.1812847222222222,202.40128472222224,Kolkata,130.2290625,Moderate,1,2023
2023-01-26,55.98645833333333,108.53333333333336,4.549305555555556,12.557986111111113,1.0672222222222223,37.016354166666666,8.393402777777778,73.99878472222223,0.2482638888888888,182.7248958333333,Kolkata,106.63200000000002,Moderate,1,2023
